"","playDate","genre","totalTime","playCount","trackName"
"1795",NA,"Electronica",265786,0,"Caught Between"
"1796",NA,"Electronica",265680,0,"Passing Over"
"1797",NA,"Electronica",287160,0,"How Many Worlds"
"1798",NA,"Electronica",239293,0,"Bottomliners"
"1799",NA,"iTunes U",4353587,0,"イントロダクション"
"1800",NA,"iTunes U",4641408,0,"3. Objective-C (October 4/ 2011) - HD"
"1801",NA,"Podcast",4804310,0,"Episode 22 – Meeting Flash game developers at Flash Gaming Summit"
"1802",NA,"iTunes U",3688455,0,"1. MVC and Introduction to Objective-C (September 27/ 2011) - HD"
"1803",NA,"iTunes U",3970737,0,"2. My First iOS App (September 29/ 2011) - HD"
"1804",NA,"Indie Rock",288666,0,"Don't Go Away"
"1805",NA,"Indie Rock",356066,0,"Stand By Me"
"1806",NA,"Indie Rock",263026,0,"I Hope/ I Think/ I Know"
"1807",NA,"Indie Rock",349733,0,"The Girl In The Dirty Shirt"
"1808",NA,"Indie Rock",412600,0,"Fade In-Out"
"1809",NA,"iTunes U",4522289,0,"Webと検索"
"1810",NA,"Rock",218066,0,"Rejoice"
"1811",NA,"iTunes U",4830497,0,"Webと社会"
"1812",NA,"iTunes U",4406173,0,"実世界とWeb"
"1813",NA,"iTunes U",4777110,0,"Webと認証"
"1814",NA,"iTunes U",4519720,0,"Webと情報登録"
"1815",NA,"ボイスメモ",308150,0,"4/24/12 21:32 "
"1816",2012-10-09 04:37:37,"ボイスメモ",13117,1,"4/25/12 21:52 "
"1817",NA,"ボイスメモ",8845,0,"4/24/12 21:22 "
"1818",NA,"Rap",218533,0,"Remember Me?"
"1819",NA,"ボイスメモ",98729,0,"4/24/12 21:27 "
"1820",2012-05-17 02:09:57,"Country & Folk",220466,9,"Leaving On A Jet Plane"
"1821",NA,"Rap",284533,0,"The Real Slim Shady"
"1822",NA,"ボイスメモ",18992,0,"4/25/12 21:53 "
"1823",NA,"Rap",227706,0,"Who Knew"
"1824",NA,"Rap",53626,0,"Steve Berman (Skit)"
"1825",NA,"Indie Rock",199040,0,"Lewis (Mistreated)"
"1826",NA,"Indie Rock",208626,0,"Hung In A Bad Place"
"1827",NA,"Indie Rock",303133,0,"Stop Crying Your Heart Out"
"1828",NA,"Indie Rock",226400,0,"The Hindu Times"
"1829",NA,"Indie Rock",291706,0,"Force Of Nature"
"1830",NA,"Indie Rock",127573,0,"Songbird"
"1831",NA,"iTunes U",501984,0,"Steve Jobs"
"1832",NA,"iTunes U",710643,0,"廣瀬通孝「インターフェースとしてのロボット」その4"
"1833",2012-09-27 00:54:10,"Traditional",2458160,1,"崇徳院"
"1834",NA,"iTunes U",3446547,0,"空間情報と戦争"
"1835",NA,"Rock",283733,0,"Rollin' And Tumblin'"
"1836",NA,"Rap",264400,0,"Kill You"
"1837",NA,"Rock",200400,0,"Sweet Wine"
"1838",NA,"Rock",130400,0,"Four Until Late"
"1839",NA,"Rock",185400,0,"Cat's Squirrel"
"1840",NA,"iTunes U",1097142,0,"第6回(4)：廣瀬 通孝「コンピュータとバーチャルリアリティ」"
"1841",NA,"iTunes U",1085347,0,"第6回(2)：廣瀬 通孝「コンピュータとバーチャルリアリティ」"
"1842",2012-05-29 18:06:39,"Rock",138560,62,"Help!"
"1843",NA,"iTunes U",1090085,0,"第6回(1)：廣瀬 通孝「コンピュータとバーチャルリアリティ」"
"1844",NA,"Rock",219066,0,"All Because Of You"
"1845",2012-05-01 01:48:10,"iTunes U",985617,1,"第5回(5)：廣瀬 通孝「コンピュータとバーチャルリアリティ」"
"1846",2012-05-01 01:48:00,"iTunes U",1093079,1,"第5回(3)：廣瀬 通孝「コンピュータとバーチャルリアリティ」"
"1847",2012-05-29 17:57:28,"Rock",55106,26,"Gnik Nus"
"1848",2012-05-29 17:56:33,"Rock",114346,37,"Drive My Car/The Word/What You're Doing"
"1849",2012-05-29 18:04:20,"Rock",202213,23,"Being For The Benefit Of Mr. Kite!/I Want You (She's So Heavy)/Helter Skelter"
"1850",2012-05-29 18:00:58,"Rock",209666,22,"Something/Blue Jay Way [Transition]"
"1851",NA,"Rap",10600,0,"Paul (Skit)"
"1852",2012-10-07 21:11:20,"Pop",223040,1,"Never Say Never"
"1853",2012-03-04 17:10:14,"Rock",293600,3,"This Masquerade"
"1854",2012-03-04 16:54:29,"Rock",215400,3,"Rainy Days And Mondays"
"1855",2012-03-27 22:07:13,"Rock",237066,5,"Goodbye To Love"
"1856",2012-03-06 02:01:08,"Rock",236240,4,"I Believe You"
"1857",2012-03-04 17:05:21,"Rock",178533,3,"It's Going To Take Some Time"
"1858",2012-05-13 01:56:38,"R&B",356493,65,"Who Cares?"
"1859",2012-05-24 21:31:18,"R&B",377173,71,"Goodbye"
"1860",2012-05-24 21:24:59,"R&B",317493,72,"Waltz For Debby"
"1861",2012-02-06 02:39:40,"Rock",262133,1,"I Want To Break Free"
"1862",2012-03-27 21:53:21,"Rock",175400,2,"Good Old-Fashioned Lover Boy"
"1863",2012-09-10 18:57:28,"Traditional",113133,1,"『芝浜』 再び目覚めて"
"1864",2012-03-04 16:23:16,"Rock",235840,2,"I Won't Last A Day Without You"
"1865",2012-09-10 19:04:31,"Traditional",423560,1,"『芝浜』 ""真相"""
"1866",2012-03-28 14:52:27,"Rock",195200,3,"Bless The Beasts And Children"
"1867",2012-09-10 19:37:50,"Traditional",787773,2,"『芝浜』 三年目の大晦日～サゲ～追い出し"
"1868",2012-03-04 16:16:05,"Rock",197933,2,"Sing"
"1869",2012-09-10 19:41:39,"Traditional",229093,2,"『百川』 囃子「老松」～マクラI: 名物"
"1870",2012-03-04 16:12:47,"Rock",187933,2,"Merry Christmas Darling"
"1871",2012-09-10 19:42:57,"Traditional",77600,2,"『百川』 マクラII: 江戸の祭、四神剣、百川"
"1872",2012-03-04 16:26:37,"Rock",200866,2,"Touch Me When We're Dancing"
"1873",2012-06-30 11:16:52,"Jazz",343173,4,"Wind Song"
"1874",2012-03-28 18:26:09,"Country & Folk",333920,5,"Restless Farewell"
"1875",2012-06-30 10:11:14,"Jazz",545120,3,"Brain"
"1876",2012-05-17 00:41:02,"Country & Folk",246266,32,"All I Really Want To Do"
"1877",2012-06-30 10:18:22,"Jazz",428573,2,"Desert On The Moon"
"1878",2012-03-27 19:28:55,"Rock",286466,13,"For A Dancer"
"1879",2012-06-30 10:23:01,"Jazz",278920,2,"Green Tea Farm"
"1880",2012-03-11 17:53:32,"Country & Folk",145440,7,"Spanish Harlem Incident"
"1881",2012-06-30 10:33:04,"Jazz",602706,2,"Keytalk"
"1882",2012-03-31 17:04:28,"Country & Folk",430560,8,"Chimes Of Freedom"
"1883",2012-09-06 21:27:40,"Pop",252200,2,"春の雪"
"1884",2012-08-17 07:34:57,"Alternative",223866,31,"Drain You"
"1885",2012-08-17 07:37:34,"Alternative",156560,31,"Lounge Act"
"1886",2012-08-17 07:41:06,"Alternative",212466,31,"Stay Away"
"1887",2012-08-17 07:44:23,"Alternative",196373,31,"On A Plain"
"1888",NA,"Alternative",1237493,0,"Something In The Way / [Hidden Track]"
"1889",NA,"Indie Rock",282880,0,"Videotape"
"1890",NA,"Indie Rock",249133,0,"Jigsaw Falling Into Place"
"1891",NA,"Indie Rock",328373,0,"House Of Cards"
"1892",2012-07-26 23:34:38,"R&B",291600,7,"Master Blaster (Jammin')"
"1893",NA,"Rock",295933,0,"Sitting On Top Of The World [Live At The Forum]"
"1894",2012-07-26 23:23:56,"R&B",168546,11,"For Once In My Life"
"1895",2012-07-26 23:21:08,"R&B",172026,11,"My Cherie Amour"
"1896",2012-07-26 23:29:47,"R&B",191533,12,"Higher Ground"
"1897",2012-07-26 23:26:35,"R&B",159066,9,"Signed/ Sealed/ Delivered I'm Yours"
"1898",2012-07-26 03:57:43,"Electronica",513906,11,"50 Cycles"
"1899",2012-07-26 04:03:26,"Electronica",343413,11,"Menelec"
"1900",2012-03-29 13:08:29,"Pop",252000,9,"Val-Hala"
"1901",2012-07-26 03:49:09,"Electronica",120320,11,"Andrei"
"1902",2012-04-03 02:44:49,"Rock",188000,23,"Are You Lonesome Tonight"
"1903",2012-05-17 02:06:16,"Pop",509493,10,"Empty Sky"
"1904",2012-03-20 08:20:02,"Rock",192666,18,"If I Can Dream"
"1905",2012-03-29 07:01:26,"Rock",197160,19,"It's Now Or Never"
"1906",2012-06-30 22:27:38,"Jazz",260573,12,"Delia"
"1907",2012-06-30 22:59:25,"Jazz",335560,18,"Sugar"
"1908",2012-06-30 23:05:04,"Jazz",338733,15,"Tequila"
"1909",2012-06-30 22:16:48,"Jazz",218146,13,"Little Flower"
"1910",2012-06-30 22:23:17,"Jazz",389240,13,"Spider B."
"1911",2012-07-03 02:01:29,"Jazz",263600,8,"Armando's Rhumba"
"1912",2012-03-28 18:51:55,"Rock",254666,9,"Rock Me On The Water"
"1913",2012-07-03 01:57:05,"Jazz",363106,8,"Someone To Watch Over Me"
"1914",2012-03-03 23:39:47,"Rock",285093,8,"My Opening Farewell"
"1915",2012-07-03 02:11:00,"Jazz",277466,9,"Stella By Starlight"
"1916",2012-03-29 14:04:19,"Pop",296893,7,"Saturday Night's Alright For Fighting"
"1917",2012-07-03 02:06:22,"Jazz",293026,8,"Blues For Art"
"1918",2012-03-29 13:51:35,"Pop",161960,7,"Your Sister Can't Twist (But She Can Rock 'n Roll)"
"1919",2012-09-26 20:36:20,"Pop",253133,15,"Sleepless Nights"
"1920",NA,"Voice Memo",4154,0,"6/17/12 8:04 "
"1921",2012-09-26 20:28:54,"Pop",231800,15,"The Prettiest Thing"
"1922",2012-09-26 20:32:07,"Pop",192533,15,"Don't Miss You At All"
"1923",2012-03-29 12:13:40,"Pop",169453,8,"Harmony"
"1924",2012-09-10 14:23:13,"Traditional",426600,1,"文七元結 / 長兵衛内"
"1925",2012-09-10 14:39:31,"Traditional",873200,1,"文七元結 / 佐野槌内証"
"1926",NA,"Pop",274493,0,"TEENAGER"
"1927",NA,"Rock",294493,0,"I Threw a Brick Through a Window"
"1928",NA,"Pop",239440,0,"エンジの雨"
"1929",NA,"Pop",392466,0,"ビルの最上階"
"1930",NA,"Pop",351200,0,"長い坂の絵のフレーム"
"1931",2012-03-14 13:17:42,"Pop",108826,4,"値上げ"
"1932",2012-08-06 20:07:02,"Jazz",374960,34,"Goldwrap"
"1933",2012-08-06 17:27:34,"Jazz",932080,27,"Behind The Yashmak"
"1934",2012-08-06 19:34:39,"Jazz",1059240,33,"Dolores In A Shoestand"
"1935",2012-09-10 14:16:07,"Traditional",505533,1,"文七元結 / 出囃子「三下り中の舞」～マクラ"
"1936",2012-08-06 19:51:12,"Jazz",478826,33,"Sipping On The Solid Ground"
"1937",2012-05-13 20:42:04,"Jazz",82886,15,"Intro"
"1938",NA,"Pop",175493,0,"white"
"1939",NA,"Electronica",338893,0,"Here He Comes"
"1940",NA,"Rock",393506,0,"Of Missing Persons"
"1941",2012-03-30 01:05:46,"Rock",290026,2,"Call it a Loan"
"1942",NA,"Rock",275760,0,"That Girl Could Sing"
"1943",2012-03-30 00:43:11,"Rock",202133,1,"Boulevard"
"1944",2012-09-10 14:57:09,"Traditional",978560,1,"文七元結 / あづま橋"
"1945",NA,"iTunes U",895293,0,"第13回(4)：竹内　郁雄「情報とアートのインターフェース」"
"1946",2012-03-11 05:11:39,"Rock",488773,1,"Hold on Hold Out"
"1947",NA,"Pop",303040,0,"夢寝見"
"1948",2012-09-09 01:36:43,"Traditional",223093,1,"居残り佐平次 / 二日目の夜"
"1949",NA,"Traditional",416640,0,"居残り佐平次 / 主人との掛け合い～サゲ～砂切り"
"1950",2012-09-05 19:54:18,"Traditional",2246893,1,"高津の富"
"1951",2012-03-05 19:40:50,"Pop",307000,1,"ギャラリー"
"1952",2012-03-05 19:44:11,"Pop",200933,1,"少年時代"
"1953",NA,"Pop",318173,0,"フィクション"
"1954",NA,"Pop",176760,0,"Tokyo"
"1955",NA,"iTunes U",893592,0,"第13回(6)：竹内　郁雄「情報とアートのインターフェース」"
"1956",2012-08-12 12:41:47,"Rock",191226,9,"Country Honk"
"1957",2012-08-12 12:34:12,"Rock",275106,10,"Gimme Shelter"
"1958",2012-08-12 12:38:36,"Rock",264666,10,"Love In Vain"
"1959",2012-07-06 12:24:18,"Classical",37040,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 5 A 1 Ovvero 2 Clav. (Zenph Version)"
"1960",NA,"Rock",301266,0,"Sitting On Top Of The World"
"1961",2012-07-06 12:23:41,"Classical",29266,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 4 A 1 Clav. (Zenph Version)"
"1962",2012-07-06 12:23:12,"Classical",54720,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 3 Canone All'Unisono. A 1 (Zenph Version)"
"1963",2012-07-06 12:22:17,"Classical",37253,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 2 A 1 Clav. (Zenph Version)"
"1964",2012-09-03 09:46:42,"Indie Rock",283760,1,"Supersonic"
"1965",2012-07-06 12:21:40,"Classical",45133,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 1 A 1 Clav. (Zenph Version)"
"1966",2012-03-14 10:28:15,"Rock",237373,2,"One Of Us"
"1967",2012-03-30 17:48:32,"Rock",293760,3,"The Name Of The Game"
"1968",2012-03-27 21:07:14,"Rock",292773,3,"Gimme! Gimme! Gimme! (A Man After Midnight)"
"1969",2012-03-30 02:32:10,"Rock",193493,4,"Does Your Mother Know"
"1970",2012-09-10 18:21:19,"Traditional",321000,1,"『お直し』　廃墟に咲いた花～サゲ～仲入り"
"1971",2012-03-14 10:36:59,"Rock",229666,2,"Thank You For The Music"
"1972",NA,"Classical",176000,0,"Lieder ohne Worte/ Op. 30: No. 6. Allegretto in F Sharp Minor ""Venetian Gondola Song"""
"1973",2012-10-05 00:08:57,"Classical",181426,740,"Lieder ohne Worte: Op. 30/ No. 6. Allegretto in F Sharp Minor/ ""Venetian Gondola Song"""
"1974",2012-10-07 18:50:01,"Pop",182786,2,"Sour Candy (Radio Version)"
"1975",2012-10-07 18:46:58,"Pop",240280,2,"Tug Of War (Dave ""Rave"" Ogilvie Remix)"
"1976",2012-09-21 12:37:51,"Indie Rock",268866,2,"Up In The Sky"
"1977",NA,"Rock",256533,0,"Politician"
"1978",2010-08-23 14:43:19,"none",378240,2,"あらゆる音声を立体音響化.mp4"
"1979",NA,"Pop",138333,0,"結構だね音頭"
"1980",2012-07-06 13:38:37,"Classical",74626,2,"Vivaldi: Trumpet Concerto - Allegro"
"1981",NA,"Pop",176440,0,"涙くんさよなら"
"1982",2012-09-16 20:28:20,"Pop",158160,1,"ともだち"
"1983",NA,"Rap",266933,0,"Big Weenie"
"1984",2012-09-06 23:02:54,"Pop",183840,1,"サヨナラ東京"
"1985",2012-07-06 13:33:03,"Classical",159653,3,"Stölzel: Trumpet Concerto In D - 3. Allegro"
"1986",2012-07-06 13:30:24,"Classical",174440,3,"Stölzel: Trumpet Concerto In D - 2. Andante"
"1987",2012-07-06 13:37:23,"Classical",104880,3,"Telemann: Trumpet Concerto In D/ TV 51/D 7 - Allegro"
"1988",2012-07-06 13:35:38,"Classical",154466,3,"Telemann: Trumpet Concerto In D/ TV 51/D 7 - Adagio"
"1989",NA,"Pop",174226,0,"レットキス (ジェンカ)"
"1990",2012-10-08 01:28:51,"Rap",300426,5,"Talkin' 2 Myself"
"1991",2012-07-25 06:33:31,"Rock",227266,11,"Shattered"
"1992",2012-10-08 01:23:50,"Rap",303733,6,"Cold Wind Blows"
"1993",2012-07-25 06:25:18,"Rock",205200,11,"Before They Make Me"
"1994",2012-07-25 06:29:43,"Rock",265066,11,"Beast Of Burden"
"1995",NA,"iTunes U",768553,0,"Behind ""Waiting for Superman"""
"1996",NA,"iTunes U",759550,0,"The Literary Life of Lois Lowry"
"1997",NA,"Electronica",595933,0,"Fullness of Wind"
"1998",NA,"iTunes U",1284928,0,"Are You a Global Citizen?"
"1999",NA,"iTunes U",1085674,0,"Seducing Summer Readers"
"2000",NA,"Electronica",194960,0,"Bone Bomb"
"2001",NA,"Electronica",319773,0,"Under"
"2002",NA,"iTunes U",1517158,0,"Harvard Meets the Homeless"
"2003",NA,"Electronica",1894893,0,"Discreet Music"
"2004",NA,"Electronica",279840,0,"The Demon Of The Mines"
"2005",NA,"iTunes U",4907407,0,"空間情報と資源探査"
"2006",2012-09-07 23:41:34,"Traditional",306706,1,"明烏 / そして翌朝～サゲ～追い出し"
"2007",NA,"iTunes U",3512646,0,"空間情報と戦争"
"2008",NA,"iTunes U",4461862,0,"空間情報と文明の進化"
"2009",NA,"iTunes U",3548415,0,"空間情報と知識創造"
"2010",NA,"iTunes U",4613647,0,"空間情報と環境創造"
"2011",NA,"iTunes U",3719820,0,"Webと集合知"
"2012",NA,"iTunes U",4266767,0,"Wiki"
"2013",NA,"iTunes U",5035736,0,"1-ガイダンス"
"2014",NA,"iTunes U",4762729,0,"3-Webプログラミング"
"2015",NA,"iTunes U",3438472,0,"Webとユーザープログラミング"
"2016",NA,"Electronica",181533,0,"Horse"
"2017",2012-09-09 01:14:38,"Traditional",140800,1,"船徳 / 操船不能～サゲ～砂切り"
"2018",NA,"ボイスメモ",58187,0,"4/23/12 16:38 "
"2019",NA,"ボイスメモ",230595,0,"4/23/12 16:34 "
"2020",NA,"ボイスメモ",33110,0,"4/23/12 13:17 "
"2021",NA,"ボイスメモ",59464,0,"4/19/12 16:32 "
"2022",2012-09-09 01:20:28,"Traditional",127800,1,"居残り佐平次 / 出囃子「老松」～マクラ"
"2023",NA,"ボイスメモ",6709,0,"4/24/12 21:22 "
"2024",2012-09-09 01:27:53,"Traditional",445560,1,"居残り佐平次 / 事の発端"
"2025",NA,"none",15487,0,"nhk_anechoic_oboe"
"2026",NA,"Rock",278000,0,"I Still Haven't Found What I'm Looking For"
"2027",2012-06-06 08:43:54,"Jazz",628253,5,"Entry Point"
"2028",NA,"Rock",296160,0,"With Or Without You"
"2029",NA,"Rock",271906,0,"Bullet The Blue Sky"
"2030",NA,"Rock",257866,0,"Running To Stand Still"
"2031",NA,"Rock",293466,0,"Red Hill Mining Town"
"2032",2012-06-06 08:33:26,"Jazz",952973,6,"Orchestrion"
"2033",NA,"iTunes U",5106740,0,"空間・情報と未来先導"
"2034",NA,"iTunes U",4907941,0,"空間情報と文明の進化"
"2035",NA,"iTunes U",4934835,0,"空間情報と資源探査"
"2036",NA,"iTunes U",4646747,0,"空間情報と環境創造"
"2037",NA,"Pop",262000,0,"長時間の飛行"
"2038",NA,"iTunes U",5186954,0,"空間情報技術"
"2039",2012-09-02 15:55:06,"Rock",552200,1,"I'm So Glad [Live]"
"2040",NA,"Electronica",108840,0,"Small Craft On A Milk Sea"
"2041",NA,"Rap",30200,0,"Final Thought (Skit)"
"2042",NA,"Rap",348400,0,"Encore / Curtains Down"
"2043",NA,"Rap",242306,0,"Crazy In Love"
"2044",2012-07-10 22:09:19,"Jazz",474706,13,"Temptation"
"2045",NA,"Rap",266573,0,"One Shot 2 Shot"
"2046",NA,"Rap",33733,0,"Public Service Announcement"
"2047",2012-05-17 00:21:04,"none",186453,1,"01 Don't Know Why"
"2048",NA,"iTunes U",1119644,0,"第6回(3)：廣瀬 通孝「コンピュータとバーチャルリアリティ」"
"2049",NA,"iTunes U",995324,0,"第6回(5)：廣瀬 通孝「コンピュータとバーチャルリアリティ」"
"2050",2012-07-10 15:33:47,"none",1973,1,"boot"
"2051",NA,"none",17487,0,"guitar_mono-by-clapL-snapR_stereo+left-right_stereo+yukino_mono"
"2052",NA,"none",17487,0,"guitar_mono-by-clapL-snapR_stereo+left-right_stereo+nhk_mono"
"2053",NA,"none",17487,0,"guitar_mono-by-clapL-snapR_stereo+left-right_stereo+nhk_mono+yukino_mono"
"2054",2012-09-02 20:48:11,"Rock",218200,5,"Deserted Cities Of The Heart"
"2055",NA,"none",17487,0,"guitar_mono-by-clapL-snapR_stereo+left-right_stereo"
"2056",2012-03-27 17:48:20,"Rock",210893,2,"Don't Stop Me Now"
"2057",2012-09-11 14:26:27,"Pop",156866,1,"薩摩の女"
"2058",2012-03-28 19:35:31,"Rock",168400,6,"Seven Seas Of Rhye"
"2059",2012-02-06 03:17:00,"Rock",211600,2,"Play The Game"
"2060",2012-02-06 02:28:52,"Rock",228733,1,"Save Me"
"2061",2012-03-14 13:09:09,"Rock",273640,2,"Body Language"
"2062",2012-09-17 23:49:19,"Traditional",105693,2,"『芝浜』 出囃子「三下がり中の舞」～マクラ"
"2063",2012-09-11 14:23:50,"Pop",251800,1,"関東流れ唄"
"2064",2012-09-10 18:32:03,"Traditional",178266,1,"『芝浜』 久しぶりの魚河岸行き"
"2065",2012-09-10 18:29:04,"Traditional",240173,1,"『芝浜』 魚熊のいきさつ"
"2066",2012-09-10 18:55:35,"Traditional",385066,1,"『芝浜』 思いがけない金"
"2067",2012-09-14 12:04:47,"Pop",227573,3,"博多の女"
"2068",2012-06-30 10:57:04,"Jazz",789906,2,"Another MIND"
"2069",2012-06-30 10:43:54,"Jazz",649933,2,"Legend Of The Purple Valley"
"2070",2012-03-14 13:04:35,"Country & Folk",302733,5,"Bob Dylan's Dream"
"2071",2012-08-26 15:43:40,"Jazz",329693,14,"Choux A La Creme"
"2072",2012-08-26 15:37:51,"Jazz",357920,15,"BQE"
"2073",2012-03-27 22:36:47,"Country & Folk",413333,6,"A Hard Rain's A-Gonna Fall"
"2074",2012-03-27 17:53:45,"Country & Folk",221000,4,"Don't Think Twice/ It's All Right"
"2075",2012-08-26 15:52:07,"Jazz",507266,14,"Sicilian Blue"
"2076",2012-03-27 18:00:25,"Country & Folk",212106,5,"Down The Highway"
"2077",2012-05-13 21:39:33,"Country & Folk",148866,7,"Bob Dylan's Blues"
"2078",2012-01-16 18:22:33,"Rock",453440,5,"Visions Of Johanna"
"2079",2012-08-17 07:21:36,"Alternative",183560,31,"Breed"
"2080",2012-01-16 18:14:53,"Rock",230093,6,"Pledging My Time"
"2081",2012-08-17 07:18:33,"Alternative",219333,31,"Come As You Are"
"2082",2012-05-17 00:53:27,"Rock",276666,7,"Rainy Day Women "
"2083",2012-08-17 07:28:50,"Alternative",177000,31,"Polly"
"2084",2012-01-30 23:42:41,"R&B",222400,4,"Part-Time Lover"
"2085",2012-08-17 07:25:53,"Alternative",256973,31,"Lithium"
"2086",2012-08-17 07:31:14,"Alternative",143333,31,"Territorial Pissings"
"2087",2012-01-16 18:34:53,"Rock",294760,5,"One Of Us Must Know (Sooner Or Later)"
"2088",NA,"Rock",167866,0,"Badge"
"2089",NA,"Rock",177200,0,"Those Were The Days"
"2090",NA,"Rock",193600,0,"Born Under A Bad Sign"
"2091",NA,"Rock",221000,0,"Deserted Cities Of The Heart"
"2092",NA,"Rock",160200,0,"Anyone For Tennis"
"2093",2012-03-29 14:07:37,"Pop",198173,9,"The Scaffold"
"2094",NA,"Indie Rock",53026,0,"MK 2"
"2095",2012-07-11 23:42:41,"Country & Folk",200560,1,"Talkin' New York"
"2096",2012-07-11 23:45:22,"Country & Folk",160746,1,"In My Time Of Dyin'"
"2097",2012-07-11 23:48:33,"Country & Folk",190506,1,"Man Of Constant Sorrow"
"2098",2012-03-29 13:19:59,"Pop",195440,9,"Western Ford Gateway"
"2099",2012-03-29 13:34:56,"Pop",269800,9,"Hymn 2000"
"2100",2012-05-13 21:52:49,"Pop",189066,13,"Lady What's Tomorrow"
"2101",2012-09-27 02:43:39,"Traditional",276266,1,"駒長 ようやく本番"
"2102",2012-03-29 13:55:20,"Pop",225093,9,"Sails"
"2103",2012-06-30 22:53:50,"Jazz",197453,17,"Isn't She Lovely"
"2104",2012-06-30 22:40:38,"Jazz",347373,17,"Cristo Redentor"
"2105",2012-06-30 22:34:51,"Jazz",432680,18,"Comin' Home Baby"
"2106",2012-06-30 22:50:32,"Jazz",302106,17,"Man From Mars"
"2107",2012-06-30 22:45:30,"Jazz",292093,18,"Harlem Nocturne"
"2108",2012-03-27 17:56:53,"Country & Folk",145826,8,"Down Along The Cove"
"2109",2012-01-20 06:33:23,"Country & Folk",125266,7,"Wicked Messenger"
"2110",2012-07-06 11:05:27,"Pop",668626,15,"Funeral For A Friend/Love Lies Bleeding"
"2111",2012-07-03 01:51:02,"Jazz",370360,8,"Pannonica"
"2112",2012-03-28 00:02:19,"Country & Folk",159373,8,"I'll Be Your Baby Tonight"
"2113",2012-07-23 06:12:38,"Pop",236400,26,"Until The End"
"2114",2012-07-23 06:08:42,"Pop",179760,27,"The Sun Doesn't Like You"
"2115",2012-07-06 11:09:17,"Pop",230013,14,"Candle In The Wind"
"2116",2012-09-18 15:02:00,"Pop",278306,29,"Sinkin' Soon"
